CODIGO;NOME;NOME_LOJA;CUSTOLIQUIDO
84802;QUEIJO SELITA MUSSARELA PEDACO KG;TRESMANN - SMJ;38.8994
84803;BOLA EM TUBO PEROLADO NUDE 8CM C/6UN;TRESMANN - STT;19.775
84803;BOLA EM TUBO PEROLADO NUDE 8CM C/6UN;TRESMANN - SMJ;19.775
84804;BOLA EM TUBO BRILHO/FOSCO/GLITTER VERM 8CM C/6UN;TRESMANN - SMJ;19.775
84804;BOLA EM TUBO BRILHO/FOSCO/GLITTER VERM 8CM C/6UN;TRESMANN - STT;19.775
84805;BOLA EM TUBO BRILHO/FOSCO/GLITTER VDY 6CM C/6UN;TRESMANN - SMJ;11.0742
84805;BOLA EM TUBO BRILHO/FOSCO/GLITTER VDY 6CM C/6UN;TRESMANN - STT;11.0742
84806;BOLA EM TUBO BRILHO/FOSCO/GLITTER VERDE 5CM C/6UN;TRESMANN - STT;8.9833
84806;BOLA EM TUBO BRILHO/FOSCO/GLITTER VERDE 5CM C/6UN;TRESMANN - SMJ;8.9833
84807;BOLA GOMOS/LISA NUD 8CM C/6UN;TRESMANN - STT;29.2667
84807;BOLA GOMOS/LISA NUD 8CM C/6UN;TRESMANN - SMJ;29.2673
84808;GUARDANAPO PAPEL XADREZ VERM/VRD/BCO 33CM ;TRESMANN - SMJ;8.4667
84808;GUARDANAPO PAPEL XADREZ VERM/VRD/BCO 33CM ;TRESMANN - STT;8.4663
84809;PICK FOLHAS GLITTER CHA UN;TRESMANN - SMJ;11.9629
84809;PICK FOLHAS GLITTER CHA UN;TRESMANN - STT;11.9625
84810;BOLA EM TUBO RAINBOW LISA CLR 5CM;TRESMANN - SMJ;12.7692
84810;BOLA EM TUBO RAINBOW LISA CLR 5CM;TRESMANN - STT;12.77
84811;CHOCOLATE GAROTO TABLETE TALENTO BRANCO CER 12X85G;TRESMANN - VIX;0.0
84811;CHOCOLATE GAROTO TABLETE TALENTO BRANCO CER 12X85G;TRESMANN - SMJ;4.33
84811;CHOCOLATE GAROTO TABLETE TALENTO BRANCO CER 12X85G;TRESMANN - STT;4.33
84813;PICK FOLHAS VREDE UN;TRESMANN - STT;14.7067
84813;PICK FOLHAS VREDE UN;TRESMANN - SMJ;14.7067
84814;PICK FOLHAS FRUTAS E PINHA OURO/MRR/VRD UN;TRESMANN - STT;11.9625
84814;PICK FOLHAS FRUTAS E PINHA OURO/MRR/VRD UN;TRESMANN - SMJ;11.9629
84815;GALHO VERMELHO 82CM UN;TRESMANN - STT;0.0
84815;GALHO VERMELHO 82CM UN;TRESMANN - SMJ;15.9142
84816;GALHO FOLHAS GLITTER REG UN;TRESMANN - SMJ;19.645
84816;GALHO FOLHAS GLITTER REG UN;TRESMANN - STT;19.645
84817;FLOR POINSETIA PETALAS VAZADA VERMELHO UN;TRESMANN - STT;3.8408
84817;FLOR POINSETIA PETALAS VAZADA VERMELHO UN;TRESMANN - SMJ;3.8412
84818;GUARDANAPO LISTRADO VRM/BRC/VRD 33CM UN;TRESMANN - STT;8.4663
84818;GUARDANAPO LISTRADO VRM/BRC/VRD 33CM UN;TRESMANN - SMJ;8.4667
84819;KIT VELAS DE LED MFM UN;TRESMANN - SMJ;46.5564
84819;KIT VELAS DE LED MFM UN;TRESMANN - STT;49.0033
84820;FLOR POINSETIA NUD FLORES CABO MEDIO UND;TRESMANN - SMJ;8.0117
84820;FLOR POINSETIA NUD FLORES CABO MEDIO UND;TRESMANN - STT;8.0117
84821;PICK FOLHAS E FRUTAS VRM VRD GALHOS MEDIOS UN;TRESMANN - STT;19.206
84821;PICK FOLHAS E FRUTAS VRM VRD GALHOS MEDIOS UN;TRESMANN - SMJ;19.206
84822;ENFEITE P/PENDURAR PINO C/GOMOS ROC 13CM C/4UN;TRESMANN - SMJ;19.0967
84822;ENFEITE P/PENDURAR PINO C/GOMOS ROC 13CM C/4UN;TRESMANN - STT;0.0
84823;BOLA VERMELHO DOURADA 8CM C/6UN;TRESMANN - SMJ;35.595
84823;BOLA VERMELHO DOURADA 8CM C/6UN;TRESMANN - STT;35.595
84824;ARVORE SAN LORENZO 120CM 182H UN;TRESMANN - STT;213.57
84824;ARVORE SAN LORENZO 120CM 182H UN;TRESMANN - SMJ;213.57
84825;ENFEITE P/PENDURAR BALA GLITTER VRM BRC UN;TRESMANN - SMJ;13.425
84825;ENFEITE P/PENDURAR BALA GLITTER VRM BRC UN;TRESMANN - STT;14.125
84826;BOLA EM TUBO FOSCA GLITTER BRILHO VERDE ;TRESMANN - SMJ;16.8372
84826;BOLA EM TUBO FOSCA GLITTER BRILHO VERDE ;TRESMANN - STT;16.8367
84827;BOLA EM TUBO SORTIDAS VERDE 5CM UN;TRESMANN - STT;8.9267
84827;BOLA EM TUBO SORTIDAS VERDE 5CM UN;TRESMANN - SMJ;8.9267
84828;BOLA EM TUBO SORTIDAS C/ARABESCO VDE 6CM ;TRESMANN - STT;11.1867
84828;BOLA EM TUBO SORTIDAS C/ARABESCO VDE 6CM ;TRESMANN - SMJ;11.1867
84829;ENFEITE P/PENDURAR BALA ONDA OURO BRANCO BAKERY;TRESMANN - STT;14.125
84829;ENFEITE P/PENDURAR BALA ONDA OURO BRANCO BAKERY;TRESMANN - SMJ;14.125
84830;BOLA EM TUBO BRILHO FOSCO GLITTER VERM 4CM;TRESMANN - SMJ;7.0058
84830;BOLA EM TUBO BRILHO FOSCO GLITTER VERM 4CM;TRESMANN - STT;7.0058
84831;BOLA EM TUBO SORTIDAS VERMELHO 4CM ;TRESMANN - STT;27.685
84831;BOLA EM TUBO SORTIDAS VERMELHO 4CM ;TRESMANN - SMJ;27.685
84832;PRATO PINHEIRO VERMELHO P (BANDEJAS E SOUSPLAST);TRESMANN - STT;0.0
84832;PRATO PINHEIRO VERMELHO P (BANDEJAS E SOUSPLAST);TRESMANN - SMJ;10.7242
84833;BOLA SORTIDAS RSG/OURO 8CM ;TRESMANN - SMJ;22.035
84833;BOLA SORTIDAS RSG/OURO 8CM ;TRESMANN - STT;22.035
84834;BOLA SORTIDAS AZT/OURO 8CM ;TRESMANN - STT;17.9667
84834;BOLA SORTIDAS AZT/OURO 8CM ;TRESMANN - SMJ;17.9667
84835;ENFEITE SORTIDOS STANDARD 3VERDES VERM 5CM ;TRESMANN - STT;14.465
84835;ENFEITE SORTIDOS STANDARD 3VERDES VERM 5CM ;TRESMANN - SMJ;14.4642
84836;BOLA VERMELHO BRANCO 8CM ;TRESMANN - STT;35.255
84836;BOLA VERMELHO BRANCO 8CM ;TRESMANN - SMJ;35.2558
84837;BOLA BRILHO E TEXTURIZADA OURO 8CM;TRESMANN - SMJ;29.945
84837;BOLA BRILHO E TEXTURIZADA OURO 8CM;TRESMANN - STT;29.945
84838;BOLA TRABALHADA OURO 8CM ;TRESMANN - SMJ;23.165
84838;BOLA TRABALHADA OURO 8CM ;TRESMANN - STT;23.165
84839;BOLA COM LOSANGO LISTRA E GOMO VRM OURO 8CM;TRESMANN - STT;32.205
84839;BOLA COM LOSANGO LISTRA E GOMO VRM OURO 8CM;TRESMANN - SMJ;32.205
84840;SAIA ARVORE NATAL 70X70CM UN;TRESMANN - SMJ;141.25
84840;SAIA ARVORE NATAL 70X70CM UN;TRESMANN - STT;0.0
84841;PISCA CORDAO 100L 8F FIO VERDE LED CLR 220V;TRESMANN - STT;21.84
84841;PISCA CORDAO 100L 8F FIO VERDE LED CLR 220V;TRESMANN - SMJ;21.8404
84842;FLOR POINSETTIA METALIZADA OURO 45,5CM UN;TRESMANN - STT;7.0242
84842;FLOR POINSETTIA METALIZADA OURO 45,5CM UN;TRESMANN - SMJ;7.024
84843;PISCA CORDAO 100L 8F FIO VERDE LED BRC 127V;TRESMANN - SMJ;21.8404
84843;PISCA CORDAO 100L 8F FIO VERDE LED BRC 127V;TRESMANN - STT;21.84
84844;PISCA CLUSTER 100L 8F VRD LED VERM 127V;TRESMANN - STT;25.7917
84844;PISCA CLUSTER 100L 8F VRD LED VERM 127V;TRESMANN - SMJ;25.7913
84845;GALHO MEDIO FOLHAS FRUTAS VERM VDE ;TRESMANN - SMJ;7.9021
84845;GALHO MEDIO FOLHAS FRUTAS VERM VDE ;TRESMANN - STT;7.9021
84846;FLOR POINSETIA VERM BRC FLORES CABO MEDIO UND;TRESMANN - SMJ;8.0117
84846;FLOR POINSETIA VERM BRC FLORES CABO MEDIO UND;TRESMANN - STT;8.0117
84847;FLOR POINSETIA VERM OURO FLORES CABO CURTO UND;TRESMANN - SMJ;6.3106
84847;FLOR POINSETIA VERM OURO FLORES CABO CURTO UND;TRESMANN - STT;6.3106
84848;FLOR POINSETIA CRU BRC FLORES CABO MEDIO UND;TRESMANN - SMJ;4.2804
84848;FLOR POINSETIA CRU BRC FLORES CABO MEDIO UND;TRESMANN - STT;4.28
84849;BOLA RISCOS PEROLA VERM BRANCO 8CM;TRESMANN - STT;32.205
84849;BOLA RISCOS PEROLA VERM BRANCO 8CM;TRESMANN - SMJ;32.205
84850;URSO PELUCIA XADREZ HONEYMOON BEG/PTO/BCO 30CM;TRESMANN - SMJ;52.185
84850;URSO PELUCIA XADREZ HONEYMOON BEG/PTO/BCO 30CM;TRESMANN - STT;52.185
84851;RENA ANIMADA C/CACHECOL MRR VERM 3AA ;TRESMANN - SMJ;94.785
84851;RENA ANIMADA C/CACHECOL MRR VERM 3AA ;TRESMANN - STT;94.79
84852;PISCA CORDAO 200L FIXA FIO VDE VERM 1000CM 127V;TRESMANN - SMJ;39.51
84852;PISCA CORDAO 200L FIXA FIO VDE VERM 1000CM 127V;TRESMANN - STT;39.51
84853;PORTA 3 VELAS FOL/PINHAS VDE/MRR/OURO UN;TRESMANN - SMJ;191.01
84853;PORTA 3 VELAS FOL/PINHAS VDE/MRR/OURO UN;TRESMANN - STT;191.01
84854;PORTA 3 VELAS FOL/FRUTAS VM/VDE (ARRANJO MESA) UN;TRESMANN - SMJ;184.82
84854;PORTA 3 VELAS FOL/FRUTAS VM/VDE (ARRANJO MESA) UN;TRESMANN - STT;0.0
84855;BANDEJA RET NOEL E PINHEIRO CLR 21CM ;TRESMANN - SMJ;10.865
84855;BANDEJA RET NOEL E PINHEIRO CLR 21CM ;TRESMANN - STT;10.865
84856;PRATO ESTRELA C/BANDEJA MRR VERMELHO;TRESMANN - SMJ;29.9
84856;PRATO ESTRELA C/BANDEJA MRR VERMELHO;TRESMANN - STT;29.9
84857;CHOCOLATE GAROTO TABLETE TALENTO RECH MOR 12X85G;TRESMANN - SMJ;4.33
84857;CHOCOLATE GAROTO TABLETE TALENTO RECH MOR 12X85G;TRESMANN - STT;4.33
84857;CHOCOLATE GAROTO TABLETE TALENTO RECH MOR 12X85G;TRESMANN - VIX;0.0
84858;CHOCOLATE GAROTO TABLETE TALENTO OPERETA 12X85G;TRESMANN - STT;0.0
84858;CHOCOLATE GAROTO TABLETE TALENTO OPERETA 12X85G;TRESMANN - SMJ;5.4025
84858;CHOCOLATE GAROTO TABLETE TALENTO OPERETA 12X85G;TRESMANN - VIX;0.0
84859;CHOCOLATE GAROTO TABLETE AO LEITE 16X80G;TRESMANN - VIX;3.88
84859;CHOCOLATE GAROTO TABLETE AO LEITE 16X80G;TRESMANN - STT;0.0
84859;CHOCOLATE GAROTO TABLETE AO LEITE 16X80G;TRESMANN - SMJ;3.88
84860;CHOCOLATE GAROTO BATON ALGODAO DOCE BASTAO 30X16GR;TRESMANN - SMJ;0.81
84860;CHOCOLATE GAROTO BATON ALGODAO DOCE BASTAO 30X16GR;TRESMANN - VIX;0.81
84860;CHOCOLATE GAROTO BATON ALGODAO DOCE BASTAO 30X16GR;TRESMANN - STT;0.81
84861;BARRA NUTS E FRUIT DISPLAY 15X22GR;TRESMANN - VIX;2.89
84862;BARRA NUTS COM TAMARA DISPLAY 15X22GR;TRESMANN - VIX;2.89
84863;ACHOCOLATADO NESCAU 48X370G;TRESMANN - SMJ;6.62
84863;ACHOCOLATADO NESCAU 48X370G;TRESMANN - STT;6.62
84863;ACHOCOLATADO NESCAU 48X370G;TRESMANN - VIX;6.86
84864;FRANGO ESPECIAL UNIAVES TEMPERADO CONG KG;TRESMANN - SMJ;12.9849
84864;FRANGO ESPECIAL UNIAVES TEMPERADO CONG KG;TRESMANN - STT;12.9849
84865;AZEITE DE OLIVA SEU SABOR EXTRA VIRGEM 12X500ML;TRESMANN - VIX;26.99
84865;AZEITE DE OLIVA SEU SABOR EXTRA VIRGEM 12X500ML;TRESMANN - STT;26.99
84865;AZEITE DE OLIVA SEU SABOR EXTRA VIRGEM 12X500ML;TRESMANN - SMJ;26.9872
84866;PEITO PERU SADIA DESOSSADO KG;TRESMANN - SMJ;0.0
84866;PEITO PERU SADIA DESOSSADO KG;TRESMANN - STT;0.0
84868;MOLHO TOM HEMMER TRAD 24X300GR;TRESMANN - SMJ;1.79
84868;MOLHO TOM HEMMER TRAD 24X300GR;TRESMANN - VIX;2.0299
84868;MOLHO TOM HEMMER TRAD 24X300GR;TRESMANN - STT;1.79
84869;MOLHO TOM HEMMER MANJERICAO 24X300GR;TRESMANN - SMJ;2.85
84869;MOLHO TOM HEMMER MANJERICAO 24X300GR;TRESMANN - STT;2.79
84869;MOLHO TOM HEMMER MANJERICAO 24X300GR;TRESMANN - VIX;2.8458
84870;MOLHO TOM HEMMER BOLONHESA 24X300GR;TRESMANN - SMJ;2.85
84870;MOLHO TOM HEMMER BOLONHESA 24X300GR;TRESMANN - VIX;2.8458
84870;MOLHO TOM HEMMER BOLONHESA 24X300GR;TRESMANN - STT;0.0
84872;COPO PLASVALE DECORADO PONY 12X0,58L;TRESMANN - SMJ;0.0
84872;COPO PLASVALE DECORADO PONY 12X0,58L;TRESMANN - STT;5.0908
84873;POTE PLASVALE BIOVITA PONY 24X250ML;TRESMANN - SMJ;1.885
84873;POTE PLASVALE BIOVITA PONY 24X250ML;TRESMANN - STT;1.89
84874;ESCUMADEIRA PLASVALE DE NYLON 6XUN;TRESMANN - SMJ;3.8658
84874;ESCUMADEIRA PLASVALE DE NYLON 6XUN;TRESMANN - STT;3.8667
84875;COLHER DE NYLON PLASVALE 6XUN;TRESMANN - SMJ;3.8767
84875;COLHER DE NYLON PLASVALE 6XUN;TRESMANN - STT;3.8767
84876;TABUA PLASVALE FLEXIVEL 24XUN;TRESMANN - SMJ;0.0
84876;TABUA PLASVALE FLEXIVEL 24XUN;TRESMANN - STT;0.0
84877;FATIADOR DE OVO PLASVALE 12XUN;TRESMANN - SMJ;10.735
84877;FATIADOR DE OVO PLASVALE 12XUN;TRESMANN - STT;10.74
84878;JARRA PLASVALE COM ES´REMEDOR VERMELHO JESTER 8X1L;TRESMANN - STT;6.7731
84878;JARRA PLASVALE COM ES´REMEDOR VERMELHO JESTER 8X1L;TRESMANN - SMJ;6.7738
84879;JARRA PLASVALE COM VERMELHO JESTER 12X1L;TRESMANN - STT;6.34
84879;JARRA PLASVALE COM VERMELHO JESTER 12X1L;TRESMANN - SMJ;6.3367
84880;GARRAFA AGUA PLASVALE 24X1L;TRESMANN - SMJ;6.475
84880;GARRAFA AGUA PLASVALE 24X1L;TRESMANN - STT;6.475
84881;POTE MARMITA PLASVALE 12XUN;TRESMANN - STT;0.0
84881;POTE MARMITA PLASVALE 12XUN;TRESMANN - SMJ;5.325
84882;COPO PLASVALE DECOR 24X320ML;TRESMANN - STT;2.86
84882;COPO PLASVALE DECOR 24X320ML;TRESMANN - SMJ;2.865
84883;MISTURA BOLO FLEISCHMANN CHOCO UP 20X390G;TRESMANN - STT;7.1655
84883;MISTURA BOLO FLEISCHMANN CHOCO UP 20X390G;TRESMANN - SMJ;8.0735
84884;MISTURA BOLO FLEISCHMANN CENOURA UP 20X390G;TRESMANN - SMJ;8.0735
84884;MISTURA BOLO FLEISCHMANN CENOURA UP 20X390G;TRESMANN - STT;8.0927
84885;PRESUNTO VITO BALDUCCI CRU EM LAMINAS 10X100GR;TRESMANN - VIX;20.4978
84886;PRESUNTO CRU FIGUEIRAS FATIADO 10X100GR;TRESMANN - VIX;22.7264
84887;PROMOCIONAL DE KITS PLASVALE ROSA 1813 UN;TRESMANN - STT;3.27
84887;PROMOCIONAL DE KITS PLASVALE ROSA 1813 UN;TRESMANN - SMJ;3.2701
84888;FRANGO SADIA SUPREME KG;TRESMANN - VIX;21.9866
84888;FRANGO SADIA SUPREME KG;TRESMANN - STT;21.9868
84888;FRANGO SADIA SUPREME KG;TRESMANN - SMJ;21.9866
84889;TACA PLASVALE LISA 24X0,270L;TRESMANN - STT;0.0
84889;TACA PLASVALE LISA 24X0,270L;TRESMANN - SMJ;3.1204
84890;COPO CERVEJA PLASVALE TULIPA TRANSPARENTE 24XUN;TRESMANN - STT;4.53
84890;COPO CERVEJA PLASVALE TULIPA TRANSPARENTE 24XUN;TRESMANN - SMJ;4.5327
84891;CONJUNTO 6 COPOS PLASVALE LISO 8X0,230L ;TRESMANN - SMJ;15.9138
84891;CONJUNTO 6 COPOS PLASVALE LISO 8X0,230L ;TRESMANN - STT;15.9138
84892;CONJUNTO 6 COPOS PLASVALE DIAMANTE 4X0,1L;TRESMANN - STT;11.425
84892;CONJUNTO 6 COPOS PLASVALE DIAMANTE 4X0,1L;TRESMANN - SMJ;11.425
84893;TACA AGUA PLASVALE DIAMANTE TRANSP 12X0,3L;TRESMANN - STT;10.5908
84893;TACA AGUA PLASVALE DIAMANTE TRANSP 12X0,3L;TRESMANN - SMJ;10.5908
84895;PERNIL SUINO SADIA SEMIDESOSSADO IN NATURA KG;TRESMANN - VIX;16.3056
84895;PERNIL SUINO SADIA SEMIDESOSSADO IN NATURA KG;TRESMANN - STT;15.4955
84895;PERNIL SUINO SADIA SEMIDESOSSADO IN NATURA KG;TRESMANN - SMJ;15.972
84896;TACA CHAMPAGN PLASVALE DIAMANTE TRANSP 12X0,165L;TRESMANN - STT;10.5908
84896;TACA CHAMPAGN PLASVALE DIAMANTE TRANSP 12X0,165L;TRESMANN - SMJ;10.5908
84897;PETISQUEIRA PLASVALE 3 DIVISORIAS 12XUN;TRESMANN - STT;11.45
84897;PETISQUEIRA PLASVALE 3 DIVISORIAS 12XUN;TRESMANN - SMJ;11.45
84898;POTE PLASVALE BIOVITA 24X250ML;TRESMANN - STT;1.0969
84898;POTE PLASVALE BIOVITA 24X250ML;TRESMANN - SMJ;1.0969
84899;DESODORANTE REXONA ROLL-ON FEM INVISIBLE 12X50ML;TRESMANN - VIX;6.89
84899;DESODORANTE REXONA ROLL-ON FEM INVISIBLE 12X50ML;TRESMANN - STT;0.0
84899;DESODORANTE REXONA ROLL-ON FEM INVISIBLE 12X50ML;TRESMANN - SMJ;6.8925
84900;ABSORVENTE SYM PREMIUM C/ABAS SECA 8UND;TRESMANN - VIX;3.49
84900;ABSORVENTE SYM PREMIUM C/ABAS SECA 8UND;TRESMANN - STT;3.49
84900;ABSORVENTE SYM PREMIUM C/ABAS SECA 8UND;TRESMANN - SMJ;3.4945
84901;PERNIL SUINO SADIA DESOSSADO TEMPERADO KG;TRESMANN - SMJ;28.7735
84901;PERNIL SUINO SADIA DESOSSADO TEMPERADO KG;TRESMANN - STT;27.3968
84901;PERNIL SUINO SADIA DESOSSADO TEMPERADO KG;TRESMANN - VIX;27.9549
84902;FLOCOS MACIO BRANCO 500GR - CONSUMO;TRESMANN - SMJ;15.99
84902;FLOCOS MACIO BRANCO 500GR - CONSUMO;TRESMANN - VIX;0.0
84902;FLOCOS MACIO BRANCO 500GR - CONSUMO;TRESMANN - STT;0.0
84903;COB BARRA LEITE TOP 1,01KG - CONSUMO;TRESMANN - STT;0.0
84903;COB BARRA LEITE TOP 1,01KG - CONSUMO;TRESMANN - SMJ;31.24
84903;COB BARRA LEITE TOP 1,01KG - CONSUMO;TRESMANN - VIX;0.0
84904;IOGURTE NESTLE CHAMBINHO POLPA MRG 6X510GR;TRESMANN - VIX;7.13
84904;IOGURTE NESTLE CHAMBINHO POLPA MRG 6X510GR;TRESMANN - STT;6.53
84904;IOGURTE NESTLE CHAMBINHO POLPA MRG 6X510GR;TRESMANN - SMJ;6.53
84905;IOGURTE NESTLE NATURAL BICAMADA FRUTAS VERM 28X150;TRESMANN - SMJ;2.98
84905;IOGURTE NESTLE NATURAL BICAMADA FRUTAS VERM 28X150;TRESMANN - STT;2.98
84905;IOGURTE NESTLE NATURAL BICAMADA FRUTAS VERM 28X150;TRESMANN - VIX;2.93
84906;IOGURTE NESTLE CHAMBINHO MAXI PETIT SUISSE BDJ 480;TRESMANN - SMJ;10.63
84906;IOGURTE NESTLE CHAMBINHO MAXI PETIT SUISSE BDJ 480;TRESMANN - STT;10.63
84906;IOGURTE NESTLE CHAMBINHO MAXI PETIT SUISSE BDJ 480;TRESMANN - VIX;11.18
84907;RELOGIO DE PONTO TOPDATA RED PLUS - CONSUMO;TRESMANN - VIX;0.0
84907;RELOGIO DE PONTO TOPDATA RED PLUS - CONSUMO;TRESMANN - SMJ;0.0
84907;RELOGIO DE PONTO TOPDATA RED PLUS - CONSUMO;TRESMANN - STT;0.0
84908;BALCAO REFRIGERADO PREMIUM ILHA  - CONSUMO;TRESMANN - STT;0.0
84908;BALCAO REFRIGERADO PREMIUM ILHA  - CONSUMO;TRESMANN - VIX;0.0
84908;BALCAO REFRIGERADO PREMIUM ILHA  - CONSUMO;TRESMANN - SMJ;0.0
84909;SSD KINGSTON DC600M 480GB 2,5 SATA - CONSUMO;TRESMANN - VIX;0.0
84909;SSD KINGSTON DC600M 480GB 2,5 SATA - CONSUMO;TRESMANN - SMJ;596.56
84909;SSD KINGSTON DC600M 480GB 2,5 SATA - CONSUMO;TRESMANN - STT;0.0
84910;CADEIRA DE ESCRITORIO UND;TRESMANN - VIX;0.0
84910;CADEIRA DE ESCRITORIO UND;TRESMANN - STT;0.0
84910;CADEIRA DE ESCRITORIO UND;TRESMANN - SMJ;0.0
84911;CONTROLADOR CAREL PJEZS RESFRIADO - CONSUM;TRESMANN - SMJ;206.27
84911;CONTROLADOR CAREL PJEZS RESFRIADO - CONSUM;TRESMANN - STT;0.0
84911;CONTROLADOR CAREL PJEZS RESFRIADO - CONSUM;TRESMANN - VIX;0.0
84912;FURAD IMP 38 GSB 450 RE - CONSUMO;TRESMANN - SMJ;0.0
84912;FURAD IMP 38 GSB 450 RE - CONSUMO;TRESMANN - VIX;255.0
84912;FURAD IMP 38 GSB 450 RE - CONSUMO;TRESMANN - STT;0.0
84913;PINCEL QUADRADO BRANCO PILOT CORES- CONSUMO;TRESMANN - VIX;13.1067
84913;PINCEL QUADRADO BRANCO PILOT CORES- CONSUMO;TRESMANN - STT;0.0
84913;PINCEL QUADRADO BRANCO PILOT CORES- CONSUMO;TRESMANN - SMJ;0.0
84914;KIT JOGO BROCAS FERRO CONCRETO MADEIRA  - CONSUMO;TRESMANN - SMJ;0.0
84914;KIT JOGO BROCAS FERRO CONCRETO MADEIRA  - CONSUMO;TRESMANN - STT;0.0
84914;KIT JOGO BROCAS FERRO CONCRETO MADEIRA  - CONSUMO;TRESMANN - VIX;39.93
84915;PEGADOR PAO COM MOLA EM ACO INOX - CONSUMO;TRESMANN - STT;0.0
84915;PEGADOR PAO COM MOLA EM ACO INOX - CONSUMO;TRESMANN - SMJ;0.0
84915;PEGADOR PAO COM MOLA EM ACO INOX - CONSUMO;TRESMANN - VIX;18.9
84916;TRIPE UNIVERSAL PROFISSIONAL PARA TERMOM - CONSUMO;TRESMANN - SMJ;0.0
84916;TRIPE UNIVERSAL PROFISSIONAL PARA TERMOM - CONSUMO;TRESMANN - STT;0.0
84916;TRIPE UNIVERSAL PROFISSIONAL PARA TERMOM - CONSUMO;TRESMANN - VIX;59.34
84917;BOTIJÃO GARRAFAO TERMICO EM INOX 9,5 L - CONSUMO;TRESMANN - VIX;0.0
84917;BOTIJÃO GARRAFAO TERMICO EM INOX 9,5 L - CONSUMO;TRESMANN - SMJ;260.49
84917;BOTIJÃO GARRAFAO TERMICO EM INOX 9,5 L - CONSUMO;TRESMANN - STT;0.0
84918;SALAME CASA BASTA SERRANO FATIADO 10X100GR;TRESMANN - VIX;17.368
84919;ADESIVO QUADRA BRANCO LOUSA PROFISSIONAL - CONSUMO;TRESMANN - VIX;106.59
84919;ADESIVO QUADRA BRANCO LOUSA PROFISSIONAL - CONSUMO;TRESMANN - STT;0.0
84919;ADESIVO QUADRA BRANCO LOUSA PROFISSIONAL - CONSUMO;TRESMANN - SMJ;0.0
84920;BISCOITO NESTLE PASSATEMPO RECH MORANGO 70X130GR;TRESMANN - VIX;2.18
84920;BISCOITO NESTLE PASSATEMPO RECH MORANGO 70X130GR;TRESMANN - SMJ;2.18
84920;BISCOITO NESTLE PASSATEMPO RECH MORANGO 70X130GR;TRESMANN - STT;2.18
84921;CERVEJA AMSTEL ULTRA 12X269ML;TRESMANN - STT;3.0025
84922;LOMBO AURORA COZIDO DEF FATIADO 14X180GR;TRESMANN - VIX;6.4569
84922;LOMBO AURORA COZIDO DEF FATIADO 14X180GR;TRESMANN - STT;6.3429
84922;LOMBO AURORA COZIDO DEF FATIADO 14X180GR;TRESMANN - SMJ;6.3429
84923;TORRADA MARILAN MAGIC TOAST INT 24X110GR;TRESMANN - SMJ;4.7569
84923;TORRADA MARILAN MAGIC TOAST INT 24X110GR;TRESMANN - VIX;5.08
84923;TORRADA MARILAN MAGIC TOAST INT 24X110GR;TRESMANN - STT;4.925
84924;ROSQUINHA MARILAN COCO 20X500G;TRESMANN - SMJ;6.48
84924;ROSQUINHA MARILAN COCO 20X500G;TRESMANN - STT;6.48
84925;TELA CHROMA KEY VERDE - CONSUMO;TRESMANN - SMJ;0.0
84925;TELA CHROMA KEY VERDE - CONSUMO;TRESMANN - VIX;77.93
84925;TELA CHROMA KEY VERDE - CONSUMO;TRESMANN - STT;0.0
84926;ADESIVO QUADRO BRANCO LOUSA - CONSUMO;TRESMANN - VIX;0.0
84926;ADESIVO QUADRO BRANCO LOUSA - CONSUMO;TRESMANN - STT;0.0
84926;ADESIVO QUADRO BRANCO LOUSA - CONSUMO;TRESMANN - SMJ;0.0
84927;MESA DE SOM PLACA SOM - CONSUMO;TRESMANN - SMJ;0.0
84927;MESA DE SOM PLACA SOM - CONSUMO;TRESMANN - STT;0.0
84927;MESA DE SOM PLACA SOM - CONSUMO;TRESMANN - VIX;145.0
84928;HUB USB 3.0 7 PORTAS - CONSUMO;TRESMANN - SMJ;0.0
84928;HUB USB 3.0 7 PORTAS - CONSUMO;TRESMANN - STT;0.0
84928;HUB USB 3.0 7 PORTAS - CONSUMO;TRESMANN - VIX;35.99
84929;LAMPADA INTELIGENTE - CONSUMO;TRESMANN - VIX;44.35
84929;LAMPADA INTELIGENTE - CONSUMO;TRESMANN - STT;0.0
84929;LAMPADA INTELIGENTE - CONSUMO;TRESMANN - SMJ;0.0
84930;KIT MICROFONE - CONSUMO;TRESMANN - STT;0.0
84930;KIT MICROFONE - CONSUMO;TRESMANN - VIX;149.9
84930;KIT MICROFONE - CONSUMO;TRESMANN - SMJ;0.0
84931;SACO METAL/PEROL CASUAL LADRILHO SORT.60X90 UN;TRESMANN - SMJ;0.9988
84931;SACO METAL/PEROL CASUAL LADRILHO SORT.60X90 UN;TRESMANN - STT;0.0
84932;SACO METAL/PEROL JOUR SORT.35X54 UN;TRESMANN - STT;0.0
84932;SACO METAL/PEROL JOUR SORT.35X54 UN;TRESMANN - SMJ;0.303
84933;SACO METAL LADRILHO 45X59 UN;TRESMANN - SMJ;0.416
84933;SACO METAL LADRILHO 45X59 UN;TRESMANN - STT;0.0
84934;CAIXA C/ALCA PRIME NOEL CARMIN G 30X14X20CM C/1UN;TRESMANN - STT;0.0
84934;CAIXA C/ALCA PRIME NOEL CARMIN G 30X14X20CM C/1UN;TRESMANN - SMJ;4.4723
