CODIGO;NOME;LOJA;NOME_FANTASIA;ESTOQUE ATUAL;VCTO_MEDIO;VENDA MEDIA
50114;UVA PASSA KEKA S/SEMENTE 24X200GR;TRESMANN - STT;KEKA ALIMENTOS LTDA ME;26.0;413.2;19.333333333333336
50114;UVA PASSA KEKA S/SEMENTE 24X200GR;TRESMANN - SMJ;KEKA ALIMENTOS LTDA ME;4.0;553.6;11.25
50123;ENXAGUE BUCAL CEPACOL FLUOR 12X500ML;TRESMANN - STT;COTACAO - HIGIENE;0.0;1170.0;0.5
50123;ENXAGUE BUCAL CEPACOL FLUOR 12X500ML;TRESMANN - VIX;COTACAO - HIGIENE;0.0;1090.5;0.5
50123;ENXAGUE BUCAL CEPACOL FLUOR 12X500ML;TRESMANN - SMJ;COTACAO - HIGIENE;0.0;1284.0;0.4166666666666667
50130;BOLO AIPIM C/COCO KG;TRESMANN - STT;TRESMANN - SMJ;-18.304;0.0;9.090333333333334
50130;BOLO AIPIM C/COCO KG;TRESMANN - SMJ;TRESMANN - SMJ;-108.063;0.0;45.66520833333333
50137;BOLO DE FUBA KG;TRESMANN - STT;TRESMANN - SMJ;-84.756;0.0;45.67420833333333
50144;FEIJAO ANA PLUS CARIOCA TP1 30X1KG;TRESMANN - SMJ;RIO DOCE;82.0;159.0;14.083333333333332
50144;FEIJAO ANA PLUS CARIOCA TP1 30X1KG;TRESMANN - STT;RIO DOCE;41.0;192.6;35.95833333333333
50169;IOGURTE CAROLINA GREGO COB.MOR 100GR UN;TRESMANN - STT;MULTIPLA DISTR DE ALIM EIRELI;2.0;40.0;7.5
50169;IOGURTE CAROLINA GREGO COB.MOR 100GR UN;TRESMANN - SMJ;MULTIPLA DISTR DE ALIM EIRELI;8.0;38.0;3.6666666666666665
50240;FIXADOR CHARMING SPRAY EXTRA FORTE 12X200ML;TRESMANN - SMJ;COTACAO - HIGIENE;0.0;967.2;0.0
50240;FIXADOR CHARMING SPRAY EXTRA FORTE 12X200ML;TRESMANN - STT;COTACAO - HIGIENE;0.0;707.6;0.0
50243;BOLO DE CENOURA KG;TRESMANN - STT;TRESMANN - SMJ;-41.622;0.0;28.33683333333333
50243;BOLO DE CENOURA KG;TRESMANN - SMJ;TRESMANN - SMJ;-49.982;0.0;7.313166666666667
50250;CHICLETE TRIDENT MENTA 21X8GR;TRESMANN - STT;COTACAO - CAIXAS E UNITARIOS;29.0;608.4;22.083333333333332
50250;CHICLETE TRIDENT MENTA 21X8GR;TRESMANN - VIX;COTACAO - CAIXAS E UNITARIOS;16.0;602.2;32.833333333333336
50250;CHICLETE TRIDENT MENTA 21X8GR;TRESMANN - SMJ;COTACAO - CAIXAS E UNITARIOS;128.0;617.8;43.83333333333333
50253;WAFER SONHO DE VALSA 50X21,5;TRESMANN - STT;COTACAO - CAIXAS E UNITARIOS;53.0;249.0;33.375
50253;WAFER SONHO DE VALSA 50X21,5;TRESMANN - SMJ;COTACAO - CAIXAS E UNITARIOS;418.0;283.0;51.45833333333333
50253;WAFER SONHO DE VALSA 50X21,5;TRESMANN - VIX;COTACAO - CAIXAS E UNITARIOS;29.0;259.4;40.416666666666664
50263;ESCOVA CABELO CONDOR BARBIE 6X1;TRESMANN - SMJ;CONDOR;19.0;1058.6;0.20833333333333334
50263;ESCOVA CABELO CONDOR BARBIE 6X1;TRESMANN - STT;CONDOR;6.0;935.4;0.16666666666666666
50264;ESPONJA CONDOR LIMPEZA PESADA 1535 24X1;TRESMANN - SMJ;CONDOR;30.0;2016.6;3.9583333333333335
50264;ESPONJA CONDOR LIMPEZA PESADA 1535 24X1;TRESMANN - STT;CONDOR;12.0;623.0;3.2083333333333335
50368;LINGUICA DAVEL MISTA DEFUMADA A GRANEL KG;TRESMANN - SMJ;JOSE ELMO DAVEL;14.74;28.8;30.711499999999997
50368;LINGUICA DAVEL MISTA DEFUMADA A GRANEL KG;TRESMANN - STT;JOSE ELMO DAVEL;6.9;34.6;14.44875
50372;LIMPADOR AZULIM PERF CARINHO 12X1LT;TRESMANN - SMJ;LIMA E PERGHER;-4.0;1013.8;11.416666666666668
50372;LIMPADOR AZULIM PERF CARINHO 12X1LT;TRESMANN - STT;LIMA E PERGHER;7.0;731.0;0.9583333333333334
50373;LIMPADOR AZULIM PERF ALEGRIA 12X1LT;TRESMANN - SMJ;LIMA E PERGHER;27.0;1021.6;12.041666666666668
50373;LIMPADOR AZULIM PERF ALEGRIA 12X1LT;TRESMANN - STT;LIMA E PERGHER;27.0;627.6;12.791666666666668
50394;CAFE 3 CORACOES PREMIUM ESTRADA REAL 250GR;TRESMANN - STT;TRES CORACOES;14.0;455.0;6.625
50394;CAFE 3 CORACOES PREMIUM ESTRADA REAL 250GR;TRESMANN - SMJ;TRES CORACOES;89.0;455.6;1.375
50406;ESCOVA DENTAL COLGATE ESSENCIAL CLEAN MACIA UN;TRESMANN - VIX;COTACAO - HIGIENE;7.0;970.2;6.125
50406;ESCOVA DENTAL COLGATE ESSENCIAL CLEAN MACIA UN;TRESMANN - STT;COTACAO - HIGIENE;0.0;780.0;5.0
50406;ESCOVA DENTAL COLGATE ESSENCIAL CLEAN MACIA UN;TRESMANN - SMJ;COTACAO - HIGIENE;30.0;2008.0;2.25
50408;SABONETE LIQ PROTEX LIMP PROFUNDA 250ML;TRESMANN - STT;COTACAO - HIGIENE;1.0;730.0;2.125
50408;SABONETE LIQ PROTEX LIMP PROFUNDA 250ML;TRESMANN - SMJ;COTACAO - HIGIENE;20.0;619.8;0.7916666666666667
50424;ENXAGUE BUCAL CEPACOL MENTA 12X500ML;TRESMANN - STT;COTACAO - HIGIENE;0.0;905.2;0.375
50424;ENXAGUE BUCAL CEPACOL MENTA 12X500ML;TRESMANN - SMJ;COTACAO - HIGIENE;0.0;1245.0;0.041666666666666664
50439;IT BANANA CARIBE GAROTO 30X28GR;TRESMANN - STT;COTACAO - CAIXAS E UNITARIOS;42.0;327.0;2.5833333333333335
50439;IT BANANA CARIBE GAROTO 30X28GR;TRESMANN - SMJ;COTACAO - CAIXAS E UNITARIOS;15.0;301.0;45.875
50473;VODKA KRISKOF APPLE 6X900ML;TRESMANN - SMJ;COTACAO - DESTILADOS;13.0;1493.0;0.9583333333333333
50473;VODKA KRISKOF APPLE 6X900ML;TRESMANN - STT;COTACAO - DESTILADOS;4.0;747.2;1.1666666666666665
50475;CAFE HOLZ EXTRA FORTE 10X500GR;TRESMANN - SMJ;ALINE NEVES HOLZ ME;38.0;176.4;26.958333333333336
50475;CAFE HOLZ EXTRA FORTE 10X500GR;TRESMANN - STT;ALINE NEVES HOLZ ME;29.0;150.2;19.208333333333336
50483;MAIONESE HELLMANNS SQUEEZE PET 24X335GR;TRESMANN - VIX;COTACAO - HELLMANNS;6.0;152.0;6.875
50483;MAIONESE HELLMANNS SQUEEZE PET 24X335GR;TRESMANN - SMJ;COTACAO - HELLMANNS;47.0;158.6;4.333333333333334
50483;MAIONESE HELLMANNS SQUEEZE PET 24X335GR;TRESMANN - STT;COTACAO - HELLMANNS;27.0;149.2;19.375
50484;KETCHUP HELLMANNS SQUEEZE PICANTE PET 24X380GR;TRESMANN - VIX;COTACAO - HELLMANNS;9.0;361.75;3.3333333333333335
50484;KETCHUP HELLMANNS SQUEEZE PICANTE PET 24X380GR;TRESMANN - STT;COTACAO - HELLMANNS;9.0;321.0;6.458333333333334
50484;KETCHUP HELLMANNS SQUEEZE PICANTE PET 24X380GR;TRESMANN - SMJ;COTACAO - HELLMANNS;22.0;404.8;2.708333333333333
50486;ESFREGAO CONDOR AUTO TORCAO 6X1;TRESMANN - STT;CONDOR;6.0;724.2;0.75
50486;ESFREGAO CONDOR AUTO TORCAO 6X1;TRESMANN - SMJ;CONDOR;14.0;1165.0;0.5833333333333334
50491;MASSA INST MIOJO TALHARIM FRANGO 50X99GR;TRESMANN - STT;ELSONS - MIOJO;-2.0;224.6;29.916666666666668
50491;MASSA INST MIOJO TALHARIM FRANGO 50X99GR;TRESMANN - SMJ;ELSONS - MIOJO;0.0;243.8;21.625
50491;MASSA INST MIOJO TALHARIM FRANGO 50X99GR;TRESMANN - VIX;ELSONS - MIOJO;6.0;229.8;11.625
50514;MASSA AMALIA INTEGRAL PENA 10X500GR;TRESMANN - SMJ;COTACAO - MERCEARIA;7.0;660.8;0.25
50514;MASSA AMALIA INTEGRAL PENA 10X500GR;TRESMANN - STT;COTACAO - MERCEARIA;0.0;503.0;1.1666666666666667
50515;MASSA AMALIA INTEGRAL SPECIALE FUSILLI 20X500GR;TRESMANN - STT;COTACAO - MERCEARIA;0.0;543.2;1.625
50515;MASSA AMALIA INTEGRAL SPECIALE FUSILLI 20X500GR;TRESMANN - SMJ;COTACAO - MERCEARIA;7.0;648.6;0.4583333333333333
50569;MASSA VILMA C/OVOS AVE MARIA 20X500G;TRESMANN - STT;VILMA ALIMENTOS;1.0;564.0;16.875
50569;MASSA VILMA C/OVOS AVE MARIA 20X500G;TRESMANN - SMJ;VILMA ALIMENTOS;37.0;623.6;10.125
50619;RACAO PEDIGRE CARNE/FRANGO/CEREAIS 10,1KG;TRESMANN - STT;MARKET DIST DE ALIMENTOS LTDA;5.0;247.6;0.7916666666666667
50619;RACAO PEDIGRE CARNE/FRANGO/CEREAIS 10,1KG;TRESMANN - SMJ;MARKET DIST DE ALIMENTOS LTDA;3.0;176.4;0.08333333333333333
50633;ERVILHA PIF PAF PCT 24X300GR;TRESMANN - SMJ;PIF PAF;48.0;467.0;1.8333333333333333
50633;ERVILHA PIF PAF PCT 24X300GR;TRESMANN - VIX;PIF PAF;26.0;360.4;1.5833333333333333
50639;MASSA INST MIOJO TALHARIM BROC MOLHO BRC 50X99GR;TRESMANN - STT;ELSONS - MIOJO;0.0;259.4;1.0
50639;MASSA INST MIOJO TALHARIM BROC MOLHO BRC 50X99GR;TRESMANN - SMJ;ELSONS - MIOJO;0.0;247.2;4.208333333333333
50640;MASSA INST MIOJO TALHARIM BOLONHESA 50X99GR;TRESMANN - STT;ELSONS - MIOJO;48.0;243.0;18.666666666666664
50640;MASSA INST MIOJO TALHARIM BOLONHESA 50X99GR;TRESMANN - SMJ;ELSONS - MIOJO;72.0;218.8;17.125
50647;COGUMELO MAGNAT FATIADO 12X200GR;TRESMANN - VIX;MAGNAT;33.0;336.2;20.25
50647;COGUMELO MAGNAT FATIADO 12X200GR;TRESMANN - SMJ;MAGNAT;62.0;354.0;10.458333333333332
50647;COGUMELO MAGNAT FATIADO 12X200GR;TRESMANN - STT;MAGNAT;43.0;349.6;46.54166666666667
50655;MARGARINA QUALY S/SAL 12X500GR;TRESMANN - STT;BRF;7.0;136.6;7.375
50655;MARGARINA QUALY S/SAL 12X500GR;TRESMANN - SMJ;BRF;33.0;119.0;11.416666666666668
50659;CHOCOLATE KINDER OVO C/SURPRESA JOY 24X40GR;TRESMANN - SMJ;DIST PARAISO - KINDER FERRERO;0.0;154.6;2.4166666666666665
50659;CHOCOLATE KINDER OVO C/SURPRESA JOY 24X40GR;TRESMANN - VIX;DIST PARAISO - KINDER FERRERO;18.0;110.2;8.625
50659;CHOCOLATE KINDER OVO C/SURPRESA JOY 24X40GR;TRESMANN - STT;DIST PARAISO - KINDER FERRERO;13.0;146.6;5.416666666666666
50661;ABSORVENTE SYM SECA C/ABAS 360 8UN;TRESMANN - SMJ;COTACAO - HIGIENE;0.0;658.2;2.2083333333333335
50661;ABSORVENTE SYM SECA C/ABAS 360 8UN;TRESMANN - STT;COTACAO - HIGIENE;0.0;624.6;2.5
50707;WAFER LOWCUCAR ZERO ACUCAR LIMAO 115GR;TRESMANN - SMJ;DISTRIMAX;8.0;295.0;5.375
50707;WAFER LOWCUCAR ZERO ACUCAR LIMAO 115GR;TRESMANN - STT;DISTRIMAX;14.0;304.8;2.583333333333333
50708;WAFER LOWCUCAR ZERO ACUCAR MRG 115GR;TRESMANN - STT;DISTRIMAX;10.0;318.2;1.875
50708;WAFER LOWCUCAR ZERO ACUCAR MRG 115GR;TRESMANN - SMJ;DISTRIMAX;11.0;306.6;3.3333333333333335
50751;BEBIDA LACTEA PUREZA MORANGO 900ML;TRESMANN - SMJ;WALDEMIRO BERGER DULEITE;0.0;35.6;0.4583333333333333
50804;MASSA BARILLA C/OVOS PENNE 500GR;TRESMANN - SMJ;DPP - BARILLA;12.0;420.6;7.791666666666666
50804;MASSA BARILLA C/OVOS PENNE 500GR;TRESMANN - VIX;DPP - BARILLA;63.0;514.67;4.208333333333333
50804;MASSA BARILLA C/OVOS PENNE 500GR;TRESMANN - STT;DPP - BARILLA;4.0;459.0;26.0
50807;MASSA BARILLA C/OVOS LINGUINE 30X500GR;TRESMANN - SMJ;DPP - BARILLA;48.0;468.6;31.833333333333336
50807;MASSA BARILLA C/OVOS LINGUINE 30X500GR;TRESMANN - VIX;DPP - BARILLA;331.0;451.8;44.04166666666667
50807;MASSA BARILLA C/OVOS LINGUINE 30X500GR;TRESMANN - STT;DPP - BARILLA;60.0;348.6;64.75
50808;MASSA BARILLA C/OVOS ESPAGUETINHO N9 30X500GR;TRESMANN - SMJ;DPP - BARILLA;38.0;484.0;22.708333333333336
50808;MASSA BARILLA C/OVOS ESPAGUETINHO N9 30X500GR;TRESMANN - VIX;DPP - BARILLA;66.0;455.8;42.5
50808;MASSA BARILLA C/OVOS ESPAGUETINHO N9 30X500GR;TRESMANN - STT;DPP - BARILLA;0.0;425.4;20.0
50809;MASSA BARILLA C/OVOS ESPAGUETE N8 500GR;TRESMANN - STT;DPP - BARILLA;22.0;473.2;26.166666666666668
50809;MASSA BARILLA C/OVOS ESPAGUETE N8 500GR;TRESMANN - SMJ;DPP - BARILLA;14.0;403.2;9.041666666666666
50810;MASSA BARILLA C/OVOS PARAFUSO 500GR;TRESMANN - VIX;DPP - BARILLA;79.0;493.0;5.333333333333333
50810;MASSA BARILLA C/OVOS PARAFUSO 500GR;TRESMANN - STT;DPP - BARILLA;0.0;518.2;32.25
50810;MASSA BARILLA C/OVOS PARAFUSO 500GR;TRESMANN - SMJ;DPP - BARILLA;25.0;317.8;7.0
50828;CACAU EM PO GURY 100% 24X200GR;TRESMANN - SMJ;IND E COM DE ALIMENTOS GURY;62.0;350.6;4.625
50828;CACAU EM PO GURY 100% 24X200GR;TRESMANN - STT;IND E COM DE ALIMENTOS GURY;0.0;347.0;5.041666666666667
50832;SABONETE J&J BABY HORA DO SONO 80GR;TRESMANN - STT;COTACAO - HIGIENE;34.0;694.6;2.125
50832;SABONETE J&J BABY HORA DO SONO 80GR;TRESMANN - SMJ;COTACAO - HIGIENE;21.0;491.0;3.875
50832;SABONETE J&J BABY HORA DO SONO 80GR;TRESMANN - VIX;COTACAO - HIGIENE;4.0;407.4;2.7083333333333335
50852;LEITE EM PO MOLICO DESNATADO TOTAL CALCIO 24X280GR;TRESMANN - VIX;COTACAO - LEITE PO;28.0;310.0;11.625
50852;LEITE EM PO MOLICO DESNATADO TOTAL CALCIO 24X280GR;TRESMANN - SMJ;COTACAO - LEITE PO;82.0;317.0;11.416666666666668
50852;LEITE EM PO MOLICO DESNATADO TOTAL CALCIO 24X280GR;TRESMANN - STT;COTACAO - LEITE PO;2.0;290.0;10.041666666666668
50861;PACOCA S.HELENA EMBALADA UND;TRESMANN - SMJ;CADIS;0.0;0.0;0.0
50861;PACOCA S.HELENA EMBALADA UND;TRESMANN - STT;CADIS;0.0;0.0;0.0
50861;PACOCA S.HELENA EMBALADA UND;TRESMANN - VIX;CADIS;0.0;0.0;0.0
50892;IOGURTE DANETTE CHOC AO LEITE 360GR;TRESMANN - STT;DANONE;7.0;28.8;2.75
50892;IOGURTE DANETTE CHOC AO LEITE 360GR;TRESMANN - SMJ;DANONE;6.0;30.2;3.0
50902;SAL GLOBO MARINHO MOIDO 10X1KG;TRESMANN - STT;BRASISAL ALIMENTOS LTDA;43.0;479.0;33.70833333333333
50902;SAL GLOBO MARINHO MOIDO 10X1KG;TRESMANN - VIX;BRASISAL ALIMENTOS LTDA;4.0;367.2;13.041666666666666
50902;SAL GLOBO MARINHO MOIDO 10X1KG;TRESMANN - SMJ;BRASISAL ALIMENTOS LTDA;26.0;389.0;10.875
50924;CARNE BOV CHA DENTRO A VACUO KG;TRESMANN - SMJ;FORTE BOI;134.58;55.8;40.8275
50924;CARNE BOV CHA DENTRO A VACUO KG;TRESMANN - STT;FORTE BOI;65.414;56.2;44.13433333333333
50931;CARNE BOV PICANHA MAGRA (T) KG;TRESMANN - STT;FORTE BOI;0.0;0.0;0.0
50931;CARNE BOV PICANHA MAGRA (T) KG;TRESMANN - SMJ;FORTE BOI;0.0;0.0;0.550375
50933;CARNE BOV CHULETA (T) KG;TRESMANN - SMJ;FORTE BOI;0.0;0.0;21.069583333333334
50933;CARNE BOV CHULETA (T) KG;TRESMANN - STT;FORTE BOI;0.0;0.0;0.28575
50945;LIMPA VIDROS AZULIM 12X500ML;TRESMANN - VIX;LIMA E PERGHER;10.0;603.0;4.833333333333334
50945;LIMPA VIDROS AZULIM 12X500ML;TRESMANN - SMJ;LIMA E PERGHER;1.0;943.8;4.958333333333334
50945;LIMPA VIDROS AZULIM 12X500ML;TRESMANN - STT;LIMA E PERGHER;9.0;683.0;2.2083333333333335
50967;BOLO SALGADO RECH KG;TRESMANN - STT;SEGREDOS DO TRIGO;-7.942;0.0;3.905416666666667
50967;BOLO SALGADO RECH KG;TRESMANN - SMJ;TRESMANN - SMJ;-17.49;0.0;5.144833333333334
51014;MOLHO PREDILECTA TRES QUEIJOS 24X240GR;TRESMANN - STT;PREDILECTA;18.0;336.4;6.166666666666666
51014;MOLHO PREDILECTA TRES QUEIJOS 24X240GR;TRESMANN - VIX;PREDILECTA;30.0;296.6;5.708333333333334
51014;MOLHO PREDILECTA TRES QUEIJOS 24X240GR;TRESMANN - SMJ;PREDILECTA;13.0;347.8;1.875
51023;SACOS PLASTICOS FORTPACK FREEZER 2KG 24X50UN;TRESMANN - SMJ;FORT FLEX;35.0;2312.4;7.0
51023;SACOS PLASTICOS FORTPACK FREEZER 2KG 24X50UN;TRESMANN - STT;FORT FLEX;48.0;500.6;7.583333333333333
51028;COCO RALADO DUCOCO UMIDO ADOCADO 48X50GR;TRESMANN - VIX;COTACAO - MERCEARIA;61.0;210.8;12.125
51028;COCO RALADO DUCOCO UMIDO ADOCADO 48X50GR;TRESMANN - SMJ;COTACAO - MERCEARIA;80.0;261.6;8.375
51028;COCO RALADO DUCOCO UMIDO ADOCADO 48X50GR;TRESMANN - STT;COTACAO - MERCEARIA;2.0;264.2;17.0
51047;INSETICIDA BAYGON AEROSOL ACAO TOTAL 360ML;TRESMANN - SMJ;COTACAO - HIGIENE;26.0;599.6;4.541666666666666
51047;INSETICIDA BAYGON AEROSOL ACAO TOTAL 360ML;TRESMANN - VIX;COTACAO - HIGIENE;8.0;530.6;2.458333333333333
51047;INSETICIDA BAYGON AEROSOL ACAO TOTAL 360ML;TRESMANN - STT;COTACAO - HIGIENE;1.0;488.8;4.583333333333333
51057;BOLO SIMPLES C/COB KG;TRESMANN - SMJ;TRESMANN - SMJ;-34.802;0.0;6.945916666666667
51057;BOLO SIMPLES C/COB KG;TRESMANN - STT;TRESMANN - SMJ;-12.542;0.0;7.219666666666667
51058;PROTETOR SUNLESS FARMAX F40 HIPOALERGENICO 120ML;TRESMANN - STT;COTACAO - HIGIENE;6.0;840.4;0.125
51058;PROTETOR SUNLESS FARMAX F40 HIPOALERGENICO 120ML;TRESMANN - SMJ;COTACAO - HIGIENE;5.0;933.8;0.5833333333333334
51075;MASSA INST MIOJO TALHARIM CARNE C/TOMATE 50X99GR;TRESMANN - SMJ;ELSONS - MIOJO;80.0;190.4;23.333333333333336
51075;MASSA INST MIOJO TALHARIM CARNE C/TOMATE 50X99GR;TRESMANN - STT;ELSONS - MIOJO;21.0;230.4;29.333333333333336
51083;SHAMPOO ELSEVE REPARACAO T EXTRA PROF 12X400ML;TRESMANN - STT;COTACAO - HIGIENE;0.0;811.2;0.9166666666666666
51083;SHAMPOO ELSEVE REPARACAO T EXTRA PROF 12X400ML;TRESMANN - SMJ;COTACAO - HIGIENE;0.0;991.2;1.25
51121;LIMPADOR MR.MUSC DES COZ LAR 500ML;TRESMANN - STT;ELSONS PRODUTOS ALIM LTDA;0.0;500.2;0.0
51121;LIMPADOR MR.MUSC DES COZ LAR 500ML;TRESMANN - SMJ;COTACAO - LIMPEZA;0.0;685.8;0.0
51122;GLADE TOQUE FRESCOR REFIL LAV OASIS LV3 PG 2;TRESMANN - STT;ELSONS PRODUTOS ALIM.LTDA;8.0;600.0;4.083333333333333
51122;GLADE TOQUE FRESCOR REFIL LAV OASIS LV3 PG 2;TRESMANN - SMJ;ELSONS PRODUTOS ALIM.LTDA;11.0;669.4;0.75
51125;SHAMPOO PROCAO 2X1 500ML;TRESMANN - STT;COTACAO - LIMPEZA;0.0;1013.8;0.0
51125;SHAMPOO PROCAO 2X1 500ML;TRESMANN - SMJ;COTACAO - LIMPEZA;0.0;1047.0;0.0
51126;EDUCADOR SANITARIO PROCAO PODE 180ML;TRESMANN - STT;COTACAO - LIMPEZA;2.0;763.4;0.7083333333333334
51126;EDUCADOR SANITARIO PROCAO PODE 180ML;TRESMANN - SMJ;COTACAO - LIMPEZA;0.0;976.8;0.125
51127;EDUCADOR SANITARIO PROCAO NAO PODE 180ML;TRESMANN - STT;COTACAO - LIMPEZA;0.0;762.4;0.08333333333333333
51127;EDUCADOR SANITARIO PROCAO NAO PODE 180ML;TRESMANN - SMJ;COTACAO - LIMPEZA;0.0;1025.0;0.08333333333333333
51128;HIGIENIZADOR PROCAO BANHO A SECO 500ML;TRESMANN - STT;COTACAO - LIMPEZA;0.0;705.6;0.08333333333333333
51128;HIGIENIZADOR PROCAO BANHO A SECO 500ML;TRESMANN - SMJ;COTACAO - LIMPEZA;0.0;770.6;0.16666666666666666
51132;TIRA FERRUGEM AZULIM 12X50ML;TRESMANN - STT;LIMA E PERGHER;15.0;655.6;4.333333333333333
51132;TIRA FERRUGEM AZULIM 12X50ML;TRESMANN - VIX;LIMA E PERGHER;0.0;510.6;4.291666666666667
51132;TIRA FERRUGEM AZULIM 12X50ML;TRESMANN - SMJ;LIMA E PERGHER;10.0;656.4;2.583333333333333
51139;ESPATULA MERHEJE INOX PROF UN;TRESMANN - STT;COTACAO - HIGIENE;2.0;661.4;0.9166666666666667
51139;ESPATULA MERHEJE INOX PROF UN;TRESMANN - SMJ;COTACAO - HIGIENE;41.0;531.2;0.8333333333333333
51141;CREME DENTAL SENSODYNE REPAIR PROTECT WHIT 100G;TRESMANN - SMJ;COTACAO - HIGIENE;19.0;501.6;2.125
51141;CREME DENTAL SENSODYNE REPAIR PROTECT WHIT 100G;TRESMANN - STT;COTACAO - HIGIENE;10.0;512.6;0.2916666666666667
51158;HIDRATANTE DAVENE TODOS TIPOS PELE 24X180ML;TRESMANN - SMJ;COTACAO - HIGIENE;29.0;993.2;0.6666666666666666
51158;HIDRATANTE DAVENE TODOS TIPOS PELE 24X180ML;TRESMANN - STT;COTACAO - HIGIENE;0.0;885.6;0.5833333333333334
51160;LEITE LIQ SELITA P.VIDA INT C/TAMPINHA 12X1LT (D);TRESMANN - VIX;COTACAO - LEITE LIQ;-5.0;54.8;198.45833333333334
51160;LEITE LIQ SELITA P.VIDA INT C/TAMPINHA 12X1LT (D);TRESMANN - SMJ;COTACAO - LEITE LIQ;71.0;44.4;657.3333333333333
51160;LEITE LIQ SELITA P.VIDA INT C/TAMPINHA 12X1LT (D);TRESMANN - STT;COTACAO - LEITE LIQ;43.0;49.2;1410.875
51161;LEITE LIQ SELITA P.VITA SEMI DESN C/TAMP 12X1LT (D;TRESMANN - VIX;COTACAO - LEITE LIQ;4.0;68.6;65.875
51161;LEITE LIQ SELITA P.VITA SEMI DESN C/TAMP 12X1LT (D;TRESMANN - STT;COTACAO - LEITE LIQ;15.0;70.4;91.29166666666666
51161;LEITE LIQ SELITA P.VITA SEMI DESN C/TAMP 12X1LT (D;TRESMANN - SMJ;COTACAO - LEITE LIQ;0.0;78.6;33.54166666666667
51164;LOCAO POS BARBA BOZZANO AGUA NOVA BLUE 100ML;TRESMANN - STT;COTACAO - HIGIENE;3.0;815.2;0.20833333333333334
51164;LOCAO POS BARBA BOZZANO AGUA NOVA BLUE 100ML;TRESMANN - SMJ;COTACAO - HIGIENE;1.0;965.4;0.2916666666666667
51164;LOCAO POS BARBA BOZZANO AGUA NOVA BLUE 100ML;TRESMANN - VIX;COTACAO - HIGIENE;12.0;992.5;0.25
51221;COXA FRG SADIA TEMP ASSA FACIL 8X800GR;TRESMANN - STT;BRF;9.0;335.4;17.666666666666664
51221;COXA FRG SADIA TEMP ASSA FACIL 8X800GR;TRESMANN - SMJ;BRF;6.0;326.6;4.25
51222;FRANGO SADIA INTEIRO TEMP ASSA FACIL KG;TRESMANN - STT;BRF;9.245;267.0;1.8315833333333331
51222;FRANGO SADIA INTEIRO TEMP ASSA FACIL KG;TRESMANN - SMJ;BRF;8.387;257.2;2.977333333333333
51223;CARNE FRG SOBRECOXA SADIA TEMP ASSA FACIL 8X800GR;TRESMANN - STT;BRF;9.0;325.8;13.625
51223;CARNE FRG SOBRECOXA SADIA TEMP ASSA FACIL 8X800GR;TRESMANN - SMJ;BRF;8.0;326.0;9.0
51231;ROSQUINHA SABOR DO SITIO NATA 300GR;TRESMANN - STT;SABOR DO SITIO LTDA ME;50.0;110.8;52.125
51231;ROSQUINHA SABOR DO SITIO NATA 300GR;TRESMANN - SMJ;SABOR DO SITIO LTDA ME;49.0;114.8;23.875
51233;ROSQUINHA SABOR DO SITIO MARGARINA 200GR;TRESMANN - SMJ;SABOR DO SITIO LTDA ME;26.0;111.2;37.16666666666667
51233;ROSQUINHA SABOR DO SITIO MARGARINA 200GR;TRESMANN - STT;SABOR DO SITIO LTDA ME;41.0;109.6;40.0
51234;ROSQUINHA SABOR DO SITIO TORRADA 200G;TRESMANN - SMJ;SABOR DO SITIO LTDA ME;70.0;94.2;58.375
51234;ROSQUINHA SABOR DO SITIO TORRADA 200G;TRESMANN - STT;SABOR DO SITIO LTDA ME;29.0;115.4;52.20833333333333
51235;BOLACHA SABOR DO SITIO POLVILHO C/COCO 300GR;TRESMANN - STT;SABOR DO SITIO LTDA ME;7.0;111.8;15.333333333333334
51235;BOLACHA SABOR DO SITIO POLVILHO C/COCO 300GR;TRESMANN - SMJ;SABOR DO SITIO LTDA ME;4.0;95.2;4.708333333333334
51239;SEQUILHOS VALE D PRATA LEITE 350GR;TRESMANN - STT;VALE DO PRATA INDUSTRIA ALIMEN;3.0;203.8;15.333333333333332
51239;SEQUILHOS VALE D PRATA LEITE 350GR;TRESMANN - SMJ;VALE DO PRATA INDUSTRIA ALIMEN;14.0;198.6;5.375
51240;SEQUILHOS VALE D PRATA COCO 350GR;TRESMANN - SMJ;VALE DO PRATA INDUSTRIA ALIMEN;19.0;194.4;3.916666666666667
51240;SEQUILHOS VALE D PRATA COCO 350GR;TRESMANN - STT;VALE DO PRATA INDUSTRIA ALIMEN;14.0;269.4;8.875
51241;TALCO TALFON TOP TUBO 24X100GR;TRESMANN - STT;NB COMERCIO LTDA ME;0.0;809.4;0.041666666666666664
51241;TALCO TALFON TOP TUBO 24X100GR;TRESMANN - SMJ;NB COMERCIO LTDA ME;8.0;894.0;1.6666666666666665
51242;PO TALFON TOP 24X100GR;TRESMANN - SMJ;NB COMERCIO LTDA ME;0.0;635.4;0.08333333333333333
51242;PO TALFON TOP 24X100GR;TRESMANN - STT;NB COMERCIO LTDA ME;0.0;929.2;0.75
51271;TEKITOS SEARA QUEIJO C/OREGANO 16X300G;TRESMANN - SMJ;SEARA;18.0;109.2;10.5
51271;TEKITOS SEARA QUEIJO C/OREGANO 16X300G;TRESMANN - STT;SEARA;15.0;117.0;8.25
