CODIGO;NOME;LOJA;ESTOQUE ATUAL;VCTO_MEDIO;VENDA MEDIA
17543;ABSORVENTE SYM SUAVE C/ABAS GIRL 60X8UND;TRESMANN - STT;0.0;678.8;0.0
17551;ESPONJA SCOTCH BRITE SANITARIA 10X1UND;TRESMANN - SMJ;9.0;2364.8;1.9166666666666667
17551;ESPONJA SCOTCH BRITE SANITARIA 10X1UND;TRESMANN - STT;26.0;697.8;2.8333333333333335
17551;ESPONJA SCOTCH BRITE SANITARIA 10X1UND;TRESMANN - VIX;1.0;824.6;7.458333333333333
17554;ESPONJA SCOTCH BRITE MULTIUSO 10X1UND;TRESMANN - STT;0.0;753.4;52.75
17554;ESPONJA SCOTCH BRITE MULTIUSO 10X1UND;TRESMANN - VIX;48.0;835.8;20.75
17554;ESPONJA SCOTCH BRITE MULTIUSO 10X1UND;TRESMANN - SMJ;72.0;1922.2;24.75
17557;BEBIDA LACTEA BATAVO POLPA MORANGO 12X540GR;TRESMANN - SMJ;0.0;0.0;0.0
17557;BEBIDA LACTEA BATAVO POLPA MORANGO 12X540GR;TRESMANN - STT;0.0;0.0;0.0
17559;SILICONE PROAUTO SECAGEM RAPIDA 12X321ML;TRESMANN - SMJ;6.0;1018.0;0.25
17559;SILICONE PROAUTO SECAGEM RAPIDA 12X321ML;TRESMANN - STT;13.0;683.2;1.4583333333333333
17566;CATCHUP D AJUDA STAND-UP 24X200G;TRESMANN - SMJ;7.0;351.6;25.791666666666664
17566;CATCHUP D AJUDA STAND-UP 24X200G;TRESMANN - STT;48.0;321.6;37.95833333333333
17570;ARROZ CACAROLA PARB TI 15X2KG;TRESMANN - VIX;0.0;243.2;19.375
17570;ARROZ CACAROLA PARB TI 15X2KG;TRESMANN - STT;-13.0;268.2;49.08333333333333
17570;ARROZ CACAROLA PARB TI 15X2KG;TRESMANN - SMJ;15.0;241.0;28.5
17571;ARROZ CACAROLA BRANCO TI 6X5KG;TRESMANN - STT;0.0;232.8;22.208333333333336
17571;ARROZ CACAROLA BRANCO TI 6X5KG;TRESMANN - SMJ;1.0;257.8;15.958333333333332
17571;ARROZ CACAROLA BRANCO TI 6X5KG;TRESMANN - VIX;0.0;257.33;0.3333333333333333
17595;SUCO DEL VALLE MAIS LARANJA 12X1LT;TRESMANN - STT;0.0;209.0;14.416666666666668
17595;SUCO DEL VALLE MAIS LARANJA 12X1LT;TRESMANN - SMJ;18.0;218.4;6.833333333333334
17595;SUCO DEL VALLE MAIS LARANJA 12X1LT;TRESMANN - VIX;11.0;201.8;6.375
17616;BORRACHA PANELA PRESSAO THAYRY 7LT;TRESMANN - STT;26.0;1036.0;2.4166666666666665
17616;BORRACHA PANELA PRESSAO THAYRY 7LT;TRESMANN - SMJ;49.0;1690.67;2.4583333333333335
17650;BATATA PRE FRITA MCCAIN TRAD 20X400GR;TRESMANN - VIX;35.0;570.8;51.29166666666667
17660;PIPOCA MICRO POPCORN YOKI MICRO SAL 36X50G;TRESMANN - VIX;33.0;151.8;26.416666666666664
17660;PIPOCA MICRO POPCORN YOKI MICRO SAL 36X50G;TRESMANN - STT;69.0;295.0;23.125
17660;PIPOCA MICRO POPCORN YOKI MICRO SAL 36X50G;TRESMANN - SMJ;162.0;157.2;13.083333333333332
17661;CURAU YOKI MILHO 12X200G;TRESMANN - STT;16.0;227.0;2.0
17661;CURAU YOKI MILHO 12X200G;TRESMANN - SMJ;47.0;211.6;0.5416666666666666
17662;TEMPERO KITANO TOQUE CHEF P/GREL 24X120G;TRESMANN - STT;26.0;451.4;2.625
17662;TEMPERO KITANO TOQUE CHEF P/GREL 24X120G;TRESMANN - SMJ;37.0;472.0;2.0833333333333335
17670;CHOCOLATE NESTLE CHOKITO 30X32GR;TRESMANN - VIX;26.0;238.4;61.125
17670;CHOCOLATE NESTLE CHOKITO 30X32GR;TRESMANN - STT;144.0;209.6;52.91666666666667
17670;CHOCOLATE NESTLE CHOKITO 30X32GR;TRESMANN - SMJ;1389.0;278.6;42.0
17715;AGUA MINERAL CAMPINHO C/GAS 12X500ML;TRESMANN - SMJ;179.0;161.0;164.0
17715;AGUA MINERAL CAMPINHO C/GAS 12X500ML;TRESMANN - STT;422.0;171.0;367.375
17720;OLEO GIRASSOL SALADA 20X900ML;TRESMANN - STT;31.0;163.2;26.25
17720;OLEO GIRASSOL SALADA 20X900ML;TRESMANN - VIX;14.0;177.2;9.625
17720;OLEO GIRASSOL SALADA 20X900ML;TRESMANN - SMJ;46.0;161.0;9.666666666666668
17721;OLEO MILHO SALADA 20X900ML;TRESMANN - VIX;11.0;151.8;3.291666666666667
17721;OLEO MILHO SALADA 20X900ML;TRESMANN - SMJ;36.0;162.8;1.8333333333333335
17721;OLEO MILHO SALADA 20X900ML;TRESMANN - STT;9.0;121.6;18.291666666666668
17726;CAD TILIBRA MAIS 48FLS C/20UND;TRESMANN - STT;25.0;1150.0;2.4583333333333335
17726;CAD TILIBRA MAIS 48FLS C/20UND;TRESMANN - SMJ;-7.0;1112.0;4.208333333333333
17727;CAD TILIBRA MAIS 96FLS C/10UND;TRESMANN - SMJ;7.0;1112.0;1.25
17727;CAD TILIBRA MAIS 96FLS C/10UND;TRESMANN - STT;25.0;807.0;5.541666666666667
17734;DESINFETANTE LIMPADUA CLOROLIMP 6X2LT;TRESMANN - STT;115.0;342.6;82.0
17734;DESINFETANTE LIMPADUA CLOROLIMP 6X2LT;TRESMANN - SMJ;88.0;158.0;44.375
17746;COPO NADIR BAR 24X340ML;TRESMANN - SMJ;31.0;2021.6;4.958333333333334
17746;COPO NADIR BAR 24X340ML;TRESMANN - STT;31.0;714.4;14.833333333333332
17747;BEBIDA LACTEA VENEZA PESSEGO 5X150G;TRESMANN - SMJ;16.0;35.6;48.08333333333333
17747;BEBIDA LACTEA VENEZA PESSEGO 5X150G;TRESMANN - STT;10.0;36.0;34.04166666666667
17767;RAIZ FORTE REGGIANI 12X900ML;TRESMANN - SMJ;13.0;545.0;0.5416666666666666
17767;RAIZ FORTE REGGIANI 12X900ML;TRESMANN - STT;12.0;774.8;3.541666666666667
17776;CONDICIONADOR J&J BABY 12X200ML;TRESMANN - STT;8.0;748.0;0.20833333333333334
17776;CONDICIONADOR J&J BABY 12X200ML;TRESMANN - SMJ;32.0;858.0;0.125
17782;ATUM COQUEIRO PATE AZETONA VERDE 24X170G;TRESMANN - SMJ;0.0;381.6;2.0
17782;ATUM COQUEIRO PATE AZETONA VERDE 24X170G;TRESMANN - VIX;0.0;394.67;2.0416666666666665
17782;ATUM COQUEIRO PATE AZETONA VERDE 24X170G;TRESMANN - STT;0.0;435.6;4.0
17785;COLONIA TABU 12X60ML;TRESMANN - STT;0.0;885.6;0.25
17785;COLONIA TABU 12X60ML;TRESMANN - SMJ;14.0;944.6;3.166666666666667
17804;AMACIANTE VIDA MACIA GLICERINA&CAMOMILA 12X1LT;TRESMANN - SMJ;5.0;698.2;12.625
17804;AMACIANTE VIDA MACIA GLICERINA&CAMOMILA 12X1LT;TRESMANN - STT;15.0;646.2;19.166666666666664
17804;AMACIANTE VIDA MACIA GLICERINA&CAMOMILA 12X1LT;TRESMANN - VIX;11.0;609.8;13.625
17809;PILHA ENERGIZER MAX AAA-2 24X2UND;TRESMANN - STT;8.0;960.0;7.958333333333334
17809;PILHA ENERGIZER MAX AAA-2 24X2UND;TRESMANN - SMJ;29.0;2950.8;1.4583333333333333
17810;PILHA ENERGIZER MAX AA-2 10X2UND;TRESMANN - SMJ;7.0;2437.2;0.75
17810;PILHA ENERGIZER MAX AA-2 10X2UND;TRESMANN - STT;13.0;1192.2;3.541666666666667
17815;MEL GUARAPARI COMPOSTO 200G;TRESMANN - STT;3.0;517.33;0.75
17815;MEL GUARAPARI COMPOSTO 200G;TRESMANN - SMJ;12.0;657.8;0.5833333333333334
17815;MEL GUARAPARI COMPOSTO 200G;TRESMANN - VIX;41.0;667.8;4.333333333333334
17826;CREME DOVE PENTEAR THERAPY REC.COMP 12X200ML;TRESMANN - SMJ;0.0;972.0;0.5833333333333334
17826;CREME DOVE PENTEAR THERAPY REC.COMP 12X200ML;TRESMANN - STT;0.0;864.6;0.125
17839;PRATO DURALEX FUNDO ASTRAL SM000800 UN;TRESMANN - SMJ;49.0;1923.4;6.625
17839;PRATO DURALEX FUNDO ASTRAL SM000800 UN;TRESMANN - STT;73.0;940.0;7.0
17843;CURATIVO BAND AID J&J 6X40UND;TRESMANN - STT;10.0;797.0;3.1666666666666665
17843;CURATIVO BAND AID J&J 6X40UND;TRESMANN - SMJ;17.0;866.2;4.708333333333334
17843;CURATIVO BAND AID J&J 6X40UND;TRESMANN - VIX;16.0;913.0;5.208333333333333
17881;FIO DENTAL JOHNSON EXP. PLUS MENTA 50MT C/12UND;TRESMANN - STT;19.0;708.2;9.75
17881;FIO DENTAL JOHNSON EXP. PLUS MENTA 50MT C/12UND;TRESMANN - SMJ;28.0;530.0;4.041666666666666
17881;FIO DENTAL JOHNSON EXP. PLUS MENTA 50MT C/12UND;TRESMANN - VIX;16.0;513.6;5.541666666666667
17909;ABSORVENTE SYM NORMAL SECA C/ABAS 60X8UN;TRESMANN - SMJ;229.0;632.6;3.5
17909;ABSORVENTE SYM NORMAL SECA C/ABAS 60X8UN;TRESMANN - STT;0.0;728.2;2.5
17910;ABSORVENTE SYM NORMAL SUAVE C/ABAS 60X8UN;TRESMANN - STT;0.0;548.2;0.0
17910;ABSORVENTE SYM NORMAL SUAVE C/ABAS 60X8UN;TRESMANN - SMJ;8.0;606.2;6.666666666666667
17943;MARGARINA QUALY 12X500GR;TRESMANN - SMJ;865.0;128.8;249.125
17943;MARGARINA QUALY 12X500GR;TRESMANN - VIX;19.0;150.2;28.666666666666664
17943;MARGARINA QUALY 12X500GR;TRESMANN - STT;757.0;159.6;432.625
17947;SABONETE FRANCIS AZUL 12X90G;TRESMANN - STT;0.0;716.4;24.833333333333332
17947;SABONETE FRANCIS AZUL 12X90G;TRESMANN - SMJ;4.0;581.6;9.791666666666666
17970;CEREJA CEPERA EM CALDA 24X80G;TRESMANN - VIX;19.0;1096.0;0.125
17972;GOIABADA CEPERA 24X500G;TRESMANN - VIX;9.0;329.5;1.9166666666666667
17974;FIGO CALDA CEPERA 12X400G;TRESMANN - VIX;10.0;979.0;1.8333333333333333
17977;GOIABADA CEPERA CASCAO 24X400G;TRESMANN - VIX;11.0;339.5;1.4583333333333333
17983;AZEITE DE DENDE CEPERA 24X100ML;TRESMANN - VIX;10.0;1075.0;0.2916666666666667
17987;AROMA CEPERA BAUNILHA 48X30ML;TRESMANN - VIX;3.0;1078.0;7.958333333333334
17992;PIMENTA CEPERA MALAGUETA 24X50G;TRESMANN - VIX;11.0;909.0;1.2916666666666665
18002;KETCHUP CEPERA LIGHT 12X370G;TRESMANN - VIX;19.0;346.4;5.0
18006;PEPINO CEPERA EM VINAGRE 15X300G;TRESMANN - VIX;13.0;700.0;5.166666666666666
18043;BATERIA RAYOVAC ALCALINA 9V 24X1;TRESMANN - STT;22.0;1203.0;1.6666666666666665
18043;BATERIA RAYOVAC ALCALINA 9V 24X1;TRESMANN - SMJ;24.0;1713.8;1.3333333333333335
18069;TORNEIRA THAYRY P/FILTRO UN;TRESMANN - SMJ;13.0;1428.5;0.25
18069;TORNEIRA THAYRY P/FILTRO UN;TRESMANN - STT;15.0;877.4;2.125
18070;SOPAO KITANO CARNE 24X196G;TRESMANN - SMJ;34.0;202.4;2.166666666666667
18070;SOPAO KITANO CARNE 24X196G;TRESMANN - STT;11.0;327.6;3.541666666666667
18070;SOPAO KITANO CARNE 24X196G;TRESMANN - VIX;21.0;278.67;2.541666666666667
18072;MARIOLA CAMPISTA PALITO 20X330G;TRESMANN - STT;15.0;170.4;17.625
18072;MARIOLA CAMPISTA PALITO 20X330G;TRESMANN - SMJ;7.0;173.6;5.958333333333334
18073;MARIOLA CAMPISTA 20X330G;TRESMANN - SMJ;-4.0;175.6;7.166666666666667
18073;MARIOLA CAMPISTA 20X330G;TRESMANN - STT;19.0;188.4;6.916666666666667
18091;GANCHO THAYRY C/BUCHA Nº06 5UN;TRESMANN - STT;22.0;814.6;1.5833333333333335
18091;GANCHO THAYRY C/BUCHA Nº06 5UN;TRESMANN - SMJ;12.0;1271.6;0.5
18097;BUCHA THAYRY C/PARAFUSO Nº8 5UN;TRESMANN - SMJ;2.0;1782.0;0.5833333333333334
18097;BUCHA THAYRY C/PARAFUSO Nº8 5UN;TRESMANN - STT;11.0;943.33;1.4583333333333333
18100;TORNEIRA THAYRY P/JARDIM;TRESMANN - STT;0.0;658.33;0.4166666666666667
18100;TORNEIRA THAYRY P/JARDIM;TRESMANN - SMJ;13.0;1589.75;0.9166666666666667
18101;TORNEIRA THAYRY P/FILTRO SUP AGUA AUT UN;TRESMANN - SMJ;13.0;1428.67;0.125
18101;TORNEIRA THAYRY P/FILTRO SUP AGUA AUT UN;TRESMANN - STT;23.0;1085.8;1.0
18102;VEDA ROSCA THAYRY 12X10 UN;TRESMANN - SMJ;24.0;2664.67;0.16666666666666666
18102;VEDA ROSCA THAYRY 12X10 UN;TRESMANN - STT;24.0;1080.33;0.5
18112;INTERRUPTOR THAYRY EXTERNO EXTRA UN;TRESMANN - SMJ;3.0;1278.33;0.08333333333333333
18112;INTERRUPTOR THAYRY EXTERNO EXTRA UN;TRESMANN - STT;4.0;1184.33;1.125
18113;PINO THAYRY PORTA LAMPADA UN;TRESMANN - STT;4.0;873.67;0.7916666666666667
18113;PINO THAYRY PORTA LAMPADA UN;TRESMANN - SMJ;12.0;1156.67;0.9583333333333333
18117;ABRIDOR THAYRY GARRAFA UN;TRESMANN - STT;9.0;1034.0;0.16666666666666666
18117;ABRIDOR THAYRY GARRAFA UN;TRESMANN - SMJ;19.0;1782.0;1.1666666666666667
18118;ABRIDOR THAYRY CONJUGADO UN;TRESMANN - STT;21.0;732.67;2.125
18118;ABRIDOR THAYRY CONJUGADO UN;TRESMANN - SMJ;24.0;1634.8;1.0
18124;TAMPA THAYRY P/TANQUE 2UND;TRESMANN - SMJ;3.0;1445.0;0.125
18124;TAMPA THAYRY P/TANQUE 2UND;TRESMANN - STT;6.0;824.5;0.75
18128;TORNEIRA THAYRY P/TANQUE 15CM;TRESMANN - SMJ;0.0;1187.33;0.75
18128;TORNEIRA THAYRY P/TANQUE 15CM;TRESMANN - STT;17.0;531.0;0.7916666666666667
18129;SOQUETE THAYRY C/RABICHO LATAO UN;TRESMANN - SMJ;3.0;1498.5;3.9166666666666665
18129;SOQUETE THAYRY C/RABICHO LATAO UN;TRESMANN - STT;2.0;865.67;0.5416666666666666
18131;TAMPA THAYRY P/PIA 2UN;TRESMANN - SMJ;32.0;1498.0;0.8333333333333334
18131;TAMPA THAYRY P/PIA 2UN;TRESMANN - STT;46.0;1255.0;2.083333333333333
18134;PIPOCA GULOZINHA 10X200G;TRESMANN - SMJ;0.0;178.8;35.33333333333333
18134;PIPOCA GULOZINHA 10X200G;TRESMANN - STT;112.0;178.0;68.29166666666667
18135;REFRIGERANTE FANTA UVA PET 6X600ML;TRESMANN - STT;0.0;95.4;3.625
18135;REFRIGERANTE FANTA UVA PET 6X600ML;TRESMANN - SMJ;1.0;91.2;6.958333333333333
18143;SHAMPOO J&J BABY CAB CLAROS 12X200ML;TRESMANN - SMJ;20.0;572.0;1.5
18143;SHAMPOO J&J BABY CAB CLAROS 12X200ML;TRESMANN - STT;11.0;675.8;1.0833333333333335
18149;ALCAPARRA VINAFRETE CEPERA 24X65G;TRESMANN - VIX;4.0;736.2;24.0
18156;AGUA OXIGENADA MARCIA 20V 24X70G;TRESMANN - SMJ;49.0;1017.0;1.7083333333333333
18156;AGUA OXIGENADA MARCIA 20V 24X70G;TRESMANN - STT;22.0;776.2;1.6666666666666665
18157;AGUA OXIGENADA MARCIA 30V 24X70G;TRESMANN - SMJ;46.0;1011.0;4.208333333333333
18157;AGUA OXIGENADA MARCIA 30V 24X70G;TRESMANN - STT;21.0;816.2;2.625
18269;TEMPERO AJINOMOTO HONDASHI 6X60G;TRESMANN - VIX;7.0;308.8;1.375
18269;TEMPERO AJINOMOTO HONDASHI 6X60G;TRESMANN - STT;8.0;267.4;2.2083333333333335
18269;TEMPERO AJINOMOTO HONDASHI 6X60G;TRESMANN - SMJ;4.0;270.75;0.08333333333333333
18294;BATERIA DURACELL 9V 12X1;TRESMANN - SMJ;7.0;1296.2;0.375
18294;BATERIA DURACELL 9V 12X1;TRESMANN - STT;18.0;985.8;1.125
18295;CARGA GILL MACH3 C/2UN;TRESMANN - SMJ;34.0;1102.0;9.5
18295;CARGA GILL MACH3 C/2UN;TRESMANN - STT;17.0;900.2;10.833333333333334
18295;CARGA GILL MACH3 C/2UN;TRESMANN - VIX;50.0;712.6;5.666666666666666
18297;LUSTRA MOVEIS POLIFLOR JASMIM 24X200ML;TRESMANN - STT;23.0;822.2;3.5416666666666665
18297;LUSTRA MOVEIS POLIFLOR JASMIM 24X200ML;TRESMANN - VIX;0.0;395.8;2.9166666666666665
18297;LUSTRA MOVEIS POLIFLOR JASMIM 24X200ML;TRESMANN - SMJ;25.0;566.6;1.75
18298;LUSTRA MOVEIS POLIFLOR LAVANDA 24X200ML;TRESMANN - STT;13.0;797.2;15.541666666666668
18298;LUSTRA MOVEIS POLIFLOR LAVANDA 24X200ML;TRESMANN - VIX;0.0;539.4;14.5
18298;LUSTRA MOVEIS POLIFLOR LAVANDA 24X200ML;TRESMANN - SMJ;21.0;601.4;4.0
18318;PAO PAD S MARIA BRIOCHE 250GR;TRESMANN - SMJ;0.0;18.2;5.208333333333334
18318;PAO PAD S MARIA BRIOCHE 250GR;TRESMANN - STT;2.0;20.6;6.291666666666667
18320;GARRAFA IGARATIBA PEROLA COLOR 2LTS;TRESMANN - STT;22.0;842.8;2.833333333333333
18320;GARRAFA IGARATIBA PEROLA COLOR 2LTS;TRESMANN - SMJ;17.0;1945.2;2.125
18322;FIXADOR KARINA SPRAY 12X155/250ML;TRESMANN - SMJ;25.0;955.0;3.75
18322;FIXADOR KARINA SPRAY 12X155/250ML;TRESMANN - STT;6.0;747.0;1.25
18361;AZEITE DE OLIVA GALLO EXTRA VIRG VIDRO 20X500ML;TRESMANN - SMJ;55.0;372.8;18.041666666666664
18361;AZEITE DE OLIVA GALLO EXTRA VIRG VIDRO 20X500ML;TRESMANN - STT;122.0;457.4;39.08333333333333
18361;AZEITE DE OLIVA GALLO EXTRA VIRG VIDRO 20X500ML;TRESMANN - VIX;17.0;369.6;30.5
18364;MOLHO INGLES PREMIER 12X900ML;TRESMANN - SMJ;17.0;679.67;0.9583333333333333
18364;MOLHO INGLES PREMIER 12X900ML;TRESMANN - STT;13.0;649.2;4.708333333333334
18383;F.LIDER VELA CHUVA DE ESTRELAS 4UN;TRESMANN - SMJ;61.0;1598.0;9.666666666666668
18383;F.LIDER VELA CHUVA DE ESTRELAS 4UN;TRESMANN - STT;11.0;752.6;5.041666666666667
18384;F.LIDER BALAO LISO 8UN;TRESMANN - SMJ;15.0;1818.2;3.833333333333333
18384;F.LIDER BALAO LISO 8UN;TRESMANN - STT;13.0;673.4;3.375
18385;SOPAO KITANO GALINHA 24X196G;TRESMANN - STT;22.0;298.6;4.458333333333333
18385;SOPAO KITANO GALINHA 24X196G;TRESMANN - SMJ;16.0;169.2;4.916666666666666
18385;SOPAO KITANO GALINHA 24X196G;TRESMANN - VIX;14.0;206.33;1.125
18391;PIRULITO DORI FACEPOP APITO 20X450G;TRESMANN - STT;39.0;503.2;7.25
18391;PIRULITO DORI FACEPOP APITO 20X450G;TRESMANN - SMJ;9.0;666.6;7.958333333333333
18409;ESPONJA BANHO PONJITA ACQUA UN;TRESMANN - STT;5.0;840.0;4.958333333333333
18409;ESPONJA BANHO PONJITA ACQUA UN;TRESMANN - SMJ;3.0;1642.8;3.75
18415;CHOCOTTONE BAUDUCCO ORIGINAL 18X500G;TRESMANN - VIX;0.0;144.0;0.0
18415;CHOCOTTONE BAUDUCCO ORIGINAL 18X500G;TRESMANN - SMJ;0.0;164.0;0.0
18415;CHOCOTTONE BAUDUCCO ORIGINAL 18X500G;TRESMANN - STT;0.0;173.0;0.0
18416;CHOCOTTONE BAUDUCCO CHOC MOUSSE 18X500G;TRESMANN - STT;0.0;136.8;0.0
18416;CHOCOTTONE BAUDUCCO CHOC MOUSSE 18X500G;TRESMANN - VIX;0.0;140.67;0.0
18416;CHOCOTTONE BAUDUCCO CHOC MOUSSE 18X500G;TRESMANN - SMJ;0.0;139.8;0.0
18425;PAPEL HIG PERSONAL LAVANDA 30M 15X4UN;TRESMANN - STT;12.0;562.2;3.916666666666667
18425;PAPEL HIG PERSONAL LAVANDA 30M 15X4UN;TRESMANN - SMJ;20.0;1585.0;6.125
18432;ALGODAO APOLO 40X25G;TRESMANN - SMJ;3.0;1120.8;13.291666666666668
18432;ALGODAO APOLO 40X25G;TRESMANN - STT;20.0;839.2;8.25
18432;ALGODAO APOLO 40X25G;TRESMANN - VIX;10.0;676.8;6.083333333333334
18437;SABONETE DOVE TRAD 48X90G;TRESMANN - SMJ;51.0;991.2;29.458333333333336
18437;SABONETE DOVE TRAD 48X90G;TRESMANN - VIX;51.0;587.0;31.166666666666664
18437;SABONETE DOVE TRAD 48X90G;TRESMANN - STT;15.0;843.6;27.458333333333332
18441;COPO NADIR FIG AMERICANO 2010 C/24;TRESMANN - STT;358.0;894.4;176.33333333333331
18441;COPO NADIR FIG AMERICANO 2010 C/24;TRESMANN - SMJ;283.0;1363.8;119.20833333333334
18467;WHISKY JOHNNIE WALKER RED LABEL 1LT;TRESMANN - STT;5.0;732.0;1.75
18467;WHISKY JOHNNIE WALKER RED LABEL 1LT;TRESMANN - VIX;5.0;913.0;3.25
18467;WHISKY JOHNNIE WALKER RED LABEL 1LT;TRESMANN - SMJ;18.0;2413.0;0.25
18502;PALITO GABOARDI 100X100UN;TRESMANN - STT;296.0;648.8;83.70833333333333
18502;PALITO GABOARDI 100X100UN;TRESMANN - VIX;83.0;790.6;22.166666666666668
18502;PALITO GABOARDI 100X100UN;TRESMANN - SMJ;1354.0;878.4;24.166666666666664
18513;SIDRA CERESER MACA/PESSEGO 12X660ML;TRESMANN - SMJ;9.0;723.4;0.08333333333333333
18513;SIDRA CERESER MACA/PESSEGO 12X660ML;TRESMANN - STT;4.0;581.2;1.0
18514;VERMOUTH CORTEZANO BRC 12X900ML;TRESMANN - STT;6.0;835.6;1.6666666666666665
18514;VERMOUTH CORTEZANO BRC 12X900ML;TRESMANN - SMJ;10.0;1162.2;0.4166666666666667
18534;ENERGETICO GATORADE TANGERINA 6X500ML;TRESMANN - STT;39.0;291.2;32.66666666666667
18534;ENERGETICO GATORADE TANGERINA 6X500ML;TRESMANN - VIX;11.0;226.6;29.875
18534;ENERGETICO GATORADE TANGERINA 6X500ML;TRESMANN - SMJ;0.0;237.6;10.0
18537;ENERGETICO GATORADE LARANJA 6X500ML;TRESMANN - VIX;12.0;236.6;23.666666666666668
18537;ENERGETICO GATORADE LARANJA 6X500ML;TRESMANN - STT;29.0;236.0;22.166666666666664
18537;ENERGETICO GATORADE LARANJA 6X500ML;TRESMANN - SMJ;2.0;220.8;8.625
18538;ENERGETICO GATORADE UVA 6X500ML;TRESMANN - VIX;3.0;248.0;36.25
18538;ENERGETICO GATORADE UVA 6X500ML;TRESMANN - SMJ;1.0;209.0;8.666666666666666
18538;ENERGETICO GATORADE UVA 6X500ML;TRESMANN - STT;46.0;236.6;15.375
18543;ESCOVAO BETTANIN PEGA FORT C/12;TRESMANN - STT;6.0;809.0;4.041666666666667
18543;ESCOVAO BETTANIN PEGA FORT C/12;TRESMANN - SMJ;18.0;1213.6;1.25
18547;VINHO COLLINA TINTO SUAVE 12X750ML;TRESMANN - SMJ;4.0;1632.8;22.166666666666668
18547;VINHO COLLINA TINTO SUAVE 12X750ML;TRESMANN - VIX;11.0;903.4;2.9166666666666665
18547;VINHO COLLINA TINTO SUAVE 12X750ML;TRESMANN - STT;120.0;633.6;16.958333333333336
18593;DOCE LEITE TRIANGULO PASTOSO 12X400G;TRESMANN - SMJ;5.0;338.6;8.708333333333334
18593;DOCE LEITE TRIANGULO PASTOSO 12X400G;TRESMANN - STT;2.0;310.4;10.416666666666668
18593;DOCE LEITE TRIANGULO PASTOSO 12X400G;TRESMANN - VIX;7.0;317.8;7.708333333333334
18598;BISCOITO LIANE BROINHA MILHO 20X400G;TRESMANN - STT;0.0;276.0;0.0
18611;ESCOVA DENTAL CONDOR JUNIOR MACIA ESTOJO PROT C/36;TRESMANN - STT;32.0;821.2;1.9583333333333335
18611;ESCOVA DENTAL CONDOR JUNIOR MACIA ESTOJO PROT C/36;TRESMANN - SMJ;37.0;-7621.0;2.833333333333333
18626;GRANEL UVA PASSA PRETA KG;TRESMANN - SMJ;5.052;251.4;11.243625
18626;GRANEL UVA PASSA PRETA KG;TRESMANN - VIX;3.122;241.6;12.196750000000002
18626;GRANEL UVA PASSA PRETA KG;TRESMANN - STT;-7.9;107.0;19.88125
18633;DOCE TORRONE MONTEVERGINE AMENDOIM 12X90G;TRESMANN - VIX;0.0;168.4;1.0
18633;DOCE TORRONE MONTEVERGINE AMENDOIM 12X90G;TRESMANN - SMJ;384.0;240.0;41.541666666666664
18633;DOCE TORRONE MONTEVERGINE AMENDOIM 12X90G;TRESMANN - STT;-13.0;255.0;6.041666666666667
18634;DOCE TORRONE MONTEVERGINE CAST CAJU 12X90G;TRESMANN - STT;13.0;248.2;17.5
18634;DOCE TORRONE MONTEVERGINE CAST CAJU 12X90G;TRESMANN - VIX;0.0;171.6;1.25
18634;DOCE TORRONE MONTEVERGINE CAST CAJU 12X90G;TRESMANN - SMJ;4.0;206.6;12.083333333333332
18639;CAFE MERIDIANO SOLUVEL 36X50G;TRESMANN - SMJ;78.0;435.4;2.375
18639;CAFE MERIDIANO SOLUVEL 36X50G;TRESMANN - STT;66.0;418.4;10.208333333333332
18648;SHAMPOO FREE DOG NEUTRO 500ML;TRESMANN - STT;7.0;1049.8;2.541666666666667
18648;SHAMPOO FREE DOG NEUTRO 500ML;TRESMANN - SMJ;6.0;1065.0;3.0
18659;REPARADOR PONTAS GRIFFUS QUERATINA 12X30G;TRESMANN - SMJ;15.0;1029.6;2.625
18659;REPARADOR PONTAS GRIFFUS QUERATINA 12X30G;TRESMANN - STT;5.0;854.6;0.7916666666666666
18799;CHIPS GULOZITOS QUEIJO 10X80GR;TRESMANN - SMJ;12.0;116.2;73.625
18799;CHIPS GULOZITOS QUEIJO 10X80GR;TRESMANN - STT;162.0;125.6;85.20833333333334
18801;TEMPERO KITANO AVES,PEIXES,LEG,SAL 24X120G;TRESMANN - SMJ;45.0;483.2;3.125
18801;TEMPERO KITANO AVES,PEIXES,LEG,SAL 24X120G;TRESMANN - STT;24.0;349.2;4.916666666666666
18839;SACOS PLASTICOS FORT LAR FREEZER 20X35 C/12;TRESMANN - VIX;-17.0;993.6;11.208333333333332
18839;SACOS PLASTICOS FORT LAR FREEZER 20X35 C/12;TRESMANN - SMJ;216.0;2140.2;3.25
18839;SACOS PLASTICOS FORT LAR FREEZER 20X35 C/12;TRESMANN - STT;1.0;1111.4;5.083333333333333
18851;PANETTONE TOMMY FRUTAS 18X400G;TRESMANN - STT;-39.0;147.8;14.333333333333334
18851;PANETTONE TOMMY FRUTAS 18X400G;TRESMANN - SMJ;-7.0;134.0;33.08333333333333
18851;PANETTONE TOMMY FRUTAS 18X400G;TRESMANN - VIX;6.0;116.6;0.16666666666666666
18859;PILHA DURACELL PALITO AAA-2 12X2UND;TRESMANN - VIX;14.0;1908.4;9.458333333333332
18859;PILHA DURACELL PALITO AAA-2 12X2UND;TRESMANN - SMJ;24.0;3351.2;2.5
